cui	drugbank_id
UMLS:C4085256	DB00525
UMLS:C0069717	DB00526
UMLS:C0012050	DB00527
UMLS:C0526399	DB00528
UMLS:C4256026	DB00528
UMLS:C0070895	DB00529
UMLS:C0376236	DB00529
UMLS:C1135135	DB00530
UMLS:C1135137	DB00530
UMLS:C0010583	DB00531
UMLS:C1511594	DB00531
UMLS:C1880207	DB00531
UMLS:C0025381	DB00532
UMLS:C0762662	DB00533
UMLS:C0008217	DB00534
UMLS:C0060405	DB00535
UMLS:C0120446	DB00536
UMLS:C0008809	DB00537
UMLS:C0754820	DB00538
UMLS:C0076836	DB00539
UMLS:C0028420	DB00540
UMLS:C0528314	DB00540
UMLS:C4256021	DB00540
UMLS:C4256022	DB00540
UMLS:C4256023	DB00540
UMLS:C4256024	DB00540
UMLS:C4256025	DB00540
UMLS:C0042679	DB00541
UMLS:C0053091	DB00542
UMLS:C0002644	DB00543
UMLS:C0016360	DB00544
UMLS:C0034261	DB00545
UMLS:C0034262	DB00545
UMLS:C0700005	DB00545
UMLS:C0723004	DB00545
UMLS:C0050844	DB00546
UMLS:C0011707	DB00547
UMLS:C0052761	DB00548
UMLS:C0718755	DB00548
UMLS:C0730800	DB00548
UMLS:C1170274	DB00548
UMLS:C0378466	DB00549
UMLS:C0526502	DB00549
UMLS:C0526503	DB00549
UMLS:C0033511	DB00550
UMLS:C0050451	DB00551
UMLS:C0126013	DB00551
UMLS:C0030896	DB00552
UMLS:C0591865	DB00552
UMLS:C0733530	DB00552
UMLS:C0025684	DB00553
UMLS:C0078609	DB00553
UMLS:C0740123	DB00553
UMLS:C0740125	DB00553
UMLS:C0740127	DB00553
UMLS:C0939735	DB00553
UMLS:C3850427	DB00553
UMLS:C0031990	DB00554
UMLS:C0209263	DB00554
UMLS:C0687717	DB00554
UMLS:C0064636	DB00555
UMLS:C0678180	DB00555
UMLS:C0937858	DB00556
UMLS:C0963149	DB00556
UMLS:C0020404	DB00557
UMLS:C0216660	DB00558
UMLS:C0876148	DB00558
UMLS:C0252643	DB00559
UMLS:C1260298	DB00560
UMLS:C0013084	DB00561
UMLS:C4256020	DB00561
UMLS:C0053245	DB00562
UMLS:C0025677	DB00563
UMLS:C0006949	DB00564
UMLS:C0530105	DB00565
UMLS:C4256019	DB00565
UMLS:C0012384	DB00566
UMLS:C1875873	DB00566
UMLS:C0007716	DB00567
UMLS:C2699162	DB00567
UMLS:C0008803	DB00568
UMLS:C1099664	DB00569
UMLS:C1099665	DB00569
UMLS:C0042670	DB00570
UMLS:C0033497	DB00571
UMLS:C0004259	DB00572
UMLS:C0015837	DB00573
UMLS:C0015827	DB00574
UMLS:C0009014	DB00575
UMLS:C4256018	DB00575
UMLS:C0038687	DB00576
UMLS:C1564228	DB00576
UMLS:C0249458	DB00577
UMLS:C0006976	DB00578
UMLS:C0024977	DB00579
UMLS:C0728779	DB00579
UMLS:C0913246	DB00580
UMLS:C0022957	DB00581
UMLS:C0393080	DB00582
UMLS:C1136812	DB00582
UMLS:C0087163	DB00583
UMLS:C0014025	DB00584
UMLS:C0085154	DB00585
UMLS:C0012091	DB00586
UMLS:C0287390	DB00587
UMLS:C0117996	DB00588
UMLS:C0023863	DB00589
UMLS:C0114873	DB00590
UMLS:C0016298	DB00591
UMLS:C0031957	DB00592
UMLS:C0015043	DB00593
UMLS:C4255998	DB00593
UMLS:C4255999	DB00593
UMLS:C0002502	DB00594
UMLS:C0030092	DB00595
UMLS:C0701904	DB00595
UMLS:C2698682	DB00595
UMLS:C4255996	DB00595
UMLS:C4255997	DB00595
UMLS:C0082787	DB00596
UMLS:C0060930	DB00597
UMLS:C0022860	DB00598
UMLS:C0039925	DB00599
UMLS:C0282362	DB00599
UMLS:C0936073	DB00599
UMLS:C4255994	DB00599
UMLS:C4255995	DB00599
UMLS:C0050962	DB00600
UMLS:C1660063	DB00600
UMLS:C0663241	DB00601
UMLS:C0022322	DB00602
UMLS:C0065864	DB00603
UMLS:C0072916	DB00604
UMLS:C0038792	DB00605
UMLS:C0591267	DB00605
UMLS:C0056831	DB00606
UMLS:C0027324	DB00607
UMLS:C0008269	DB00608
UMLS:C0015021	DB00609
UMLS:C0733402	DB00609
UMLS:C0025575	DB00610
UMLS:C0006491	DB00611
UMLS:C0053799	DB00612
UMLS:C0002641	DB00613
UMLS:C0016855	DB00614
UMLS:C0728787	DB00614
UMLS:C0140575	DB00615
UMLS:C0070072	DB00617
UMLS:C0722491	DB00617
UMLS:C0011276	DB00618
UMLS:C0906802	DB00619
UMLS:C0935989	DB00619
UMLS:C0040864	DB00620
UMLS:C0029995	DB00621
UMLS:C4255993	DB00621
UMLS:C0028005	DB00622
UMLS:C0591232	DB00622
UMLS:C0016368	DB00623
UMLS:C0039601	DB00624
UMLS:C0718531	DB00624
UMLS:C1515404	DB00624
UMLS:C1515405	DB00624
UMLS:C0674428	DB00625
UMLS:C0004599	DB00626
UMLS:C4255989	DB00626
UMLS:C0027996	DB00627
UMLS:C0008174	DB00628
UMLS:C0770393	DB00628
UMLS:C0018312	DB00629
UMLS:C0018313	DB00629
UMLS:C0102118	DB00630
UMLS:C0771311	DB00630
UMLS:C0092777	DB00631
UMLS:C1174746	DB00631
UMLS:C1530623	DB00631
UMLS:C0075770	DB00632
UMLS:C0113293	DB00633
UMLS:C0038670	DB00634
UMLS:C0032952	DB00635
UMLS:C0009002	DB00636
UMLS:C0591129	DB00636
UMLS:C4085891	DB00636
UMLS:C4255988	DB00636
UMLS:C0085170	DB00637
UMLS:C4255987	DB00637
UMLS:C0021936	DB00638
UMLS:C0054259	DB00639
UMLS:C4255986	DB00639
UMLS:C0001443	DB00640
UMLS:C0045183	DB00640
UMLS:C0591040	DB00640
UMLS:C0718262	DB00640
UMLS:C0813510	DB00640
UMLS:C0074554	DB00641
UMLS:C0678181	DB00641
UMLS:C4082576	DB00641
UMLS:C0210657	DB00642
UMLS:C0025023	DB00643
UMLS:C0699951	DB00643
UMLS:C0023610	DB00644
UMLS:C1588438	DB00644
UMLS:C0058831	DB00645
UMLS:C0028741	DB00646
UMLS:C0699477	DB00646
UMLS:C0033493	DB00647
UMLS:C0026256	DB00648
UMLS:C0702007	DB00648
UMLS:C0164662	DB00649
UMLS:C0023413	DB00650
UMLS:C0907855	DB00650
UMLS:C4048232	DB00650
UMLS:C0013360	DB00651
UMLS:C0030873	DB00652
UMLS:C0591534	DB00652
UMLS:C0024480	DB00653
UMLS:C1572489	DB00653
UMLS:C0090306	DB00654
UMLS:C0593887	DB00654
UMLS:C4255985	DB00654
UMLS:C0014942	DB00655
UMLS:C0700903	DB00655
UMLS:C0040805	DB00656
UMLS:C0025029	DB00657
UMLS:C4255984	DB00657
UMLS:C0718050	DB00658
UMLS:C0284941	DB00659
UMLS:C4255983	DB00659
UMLS:C0163055	DB00660
UMLS:C0702069	DB00660
UMLS:C0042523	DB00661
UMLS:C0077163	DB00662
UMLS:C0016294	DB00663
UMLS:C0038683	DB00664
UMLS:C4255980	DB00664
UMLS:C0068771	DB00665
UMLS:C0722107	DB00665
UMLS:C0064906	DB00666
UMLS:C0014563	DB00668
UMLS:C4255548	DB00668
UMLS:C0075632	DB00669
UMLS:C0206599	DB00669
UMLS:C0678150	DB00669
UMLS:C0721044	DB00669
UMLS:C4255978	DB00669
UMLS:C4255979	DB00669
UMLS:C0031978	DB00670
UMLS:C0060400	DB00671
UMLS:C0008287	DB00672
UMLS:C1176306	DB00673
UMLS:C0016967	DB00674
UMLS:C0039286	DB00675
UMLS:C0592159	DB00675
UMLS:C1177006	DB00675
UMLS:C1515188	DB00675
UMLS:C1515193	DB00675
UMLS:C1515200	DB00675
UMLS:C1515210	DB00675
UMLS:C1515211	DB00675
UMLS:C1655351	DB00675
UMLS:C4255970	DB00675
UMLS:C4255971	DB00675
UMLS:C4255972	DB00675
UMLS:C4255973	DB00675
UMLS:C4255974	DB00675
UMLS:C4255975	DB00675
UMLS:C4255976	DB00675
UMLS:C4255977	DB00675
UMLS:C0053289	DB00676
UMLS:C0022181	DB00677
UMLS:C0126174	DB00678
UMLS:C4255969	DB00678
UMLS:C0039943	DB00679
UMLS:C0079856	DB00680
UMLS:C0591466	DB00680
UMLS:C0729179	DB00680
UMLS:C0002679	DB00681
UMLS:C1145701	DB00681
UMLS:C0043031	DB00682
UMLS:C4292380	DB00682
UMLS:C0013050	DB00683
UMLS:C0026056	DB00683
UMLS:C4255964	DB00683
UMLS:C0040341	DB00684
UMLS:C0701393	DB00684
UMLS:C0723768	DB00684
UMLS:C0379881	DB00685
UMLS:C0030888	DB00686
UMLS:C0600296	DB00686
UMLS:C0016280	DB00687
UMLS:C0073635	DB00688
UMLS:C0209368	DB00688
UMLS:C0592558	DB00688
UMLS:C0007721	DB00689
UMLS:C0016375	DB00690
UMLS:C4255963	DB00690
UMLS:C0066685	DB00691
UMLS:C0724120	DB00691
UMLS:C0724125	DB00691
UMLS:C0031448	DB00692
UMLS:C0136603	DB00692
UMLS:C0592077	DB00692
UMLS:C0733398	DB00692
UMLS:C4255962	DB00692
UMLS:C0060520	DB00693
UMLS:C0878528	DB00693
UMLS:C0011015	DB00694
UMLS:C0016860	DB00695
UMLS:C0048176	DB00695
UMLS:C0699992	DB00695
UMLS:C0014710	DB00696
UMLS:C0700756	DB00696
UMLS:C0146011	DB00697
UMLS:C0028156	DB00698
UMLS:C0770666	DB00698
UMLS:C1654703	DB00698
UMLS:C0028008	DB00699
UMLS:C0878043	DB00699
UMLS:C0636067	DB00700
UMLS:C0961485	DB00700
UMLS:C0754187	DB00701
UMLS:C0754188	DB00701
UMLS:C0538727	DB00702
UMLS:C0025631	DB00703
UMLS:C0722061	DB00703
UMLS:C0027360	DB00704
UMLS:C0288165	DB00705
UMLS:C0257343	DB00706
UMLS:C1130428	DB00707
UMLS:C0143993	DB00708
UMLS:C0209738	DB00709
UMLS:C0678151	DB00709
UMLS:C0379199	DB00710
UMLS:C0379200	DB00710
UMLS:C0918019	DB00710
UMLS:C0012191	DB00711
UMLS:C4255961	DB00711
UMLS:C0016377	DB00712
UMLS:C0700848	DB00712
UMLS:C0029983	DB00713
UMLS:C0003596	DB00714
UMLS:C0070122	DB00715
UMLS:C0068483	DB00716
UMLS:C0028356	DB00717
UMLS:C1700737	DB00717
UMLS:C0289521	DB00718
UMLS:C0540694	DB00718
UMLS:C0052759	DB00719
UMLS:C0012081	DB00720
UMLS:C0162357	DB00720
UMLS:C0028460	DB00721
UMLS:C0033218	DB00721
UMLS:C0065374	DB00722
UMLS:C2827257	DB00722
UMLS:C0025681	DB00723
UMLS:C0139801	DB00724
UMLS:C0165032	DB00724
UMLS:C4255960	DB00724
UMLS:C0062923	DB00725
UMLS:C3848532	DB00725
UMLS:C0041056	DB00726
UMLS:C4255958	DB00726
UMLS:C4255959	DB00726
UMLS:C0017887	DB00727
UMLS:C0590705	DB00727
UMLS:C0590708	DB00727
UMLS:C0699224	DB00727
UMLS:C0699241	DB00727
UMLS:C0699246	DB00727
UMLS:C1948383	DB00727
UMLS:C4255955	DB00727
UMLS:C4255956	DB00727
UMLS:C4255957	DB00727
UMLS:C0209337	DB00728
UMLS:C0058365	DB00729
UMLS:C0039832	DB00730
UMLS:C0733600	DB00730
UMLS:C4255954	DB00730
UMLS:C0903898	DB00731
UMLS:C0004235	DB00732
UMLS:C0071808	DB00733
UMLS:C0073393	DB00734
UMLS:C0592071	DB00734
UMLS:C4255950	DB00734
UMLS:C4255951	DB00734
UMLS:C4255952	DB00734
UMLS:C4255953	DB00734
UMLS:C0068367	DB00735
UMLS:C0721922	DB00735
UMLS:C0937846	DB00736
UMLS:C0025039	DB00737
UMLS:C4255949	DB00737
UMLS:C0030863	DB00738
UMLS:C0062587	DB00739
UMLS:C0073379	DB00740
UMLS:C0020268	DB00741
UMLS:C4255947	DB00741
UMLS:C4255948	DB00741
UMLS:C0024730	DB00742
UMLS:C0699451	DB00742
UMLS:C4255946	DB00742
UMLS:C0246154	DB00743
UMLS:C1875994	DB00743
UMLS:C0081408	DB00744
UMLS:C0724508	DB00744
UMLS:C4255945	DB00744
UMLS:C0066677	DB00745
UMLS:C0011145	DB00746
UMLS:C0036442	DB00747
UMLS:C0036444	DB00747
UMLS:C0054672	DB00748
UMLS:C4255944	DB00748
UMLS:C0059865	DB00749
UMLS:C0033124	DB00750
UMLS:C0078442	DB00751
UMLS:C4255943	DB00751
UMLS:C0040636	DB00752
UMLS:C0040778	DB00752
UMLS:C0022180	DB00753
UMLS:C0015046	DB00754
UMLS:C0098350	DB00754
UMLS:C0040845	DB00755
UMLS:C0593762	DB00755
UMLS:C0595126	DB00755
UMLS:C0723021	DB00755
UMLS:C1170612	DB00755
UMLS:C1515230	DB00755
UMLS:C1520054	DB00755
UMLS:C1520057	DB00755
UMLS:C1964452	DB00755
UMLS:C4255940	DB00755
UMLS:C4255941	DB00755
UMLS:C0019435	DB00756
UMLS:C0209210	DB00757
UMLS:C0070166	DB00758
UMLS:C4255919	DB00758
UMLS:C0039644	DB00759
UMLS:C0740484	DB00759
UMLS:C1702550	DB00759
UMLS:C3710841	DB00759
UMLS:C4255917	DB00759
UMLS:C4255918	DB00759
UMLS:C0066005	DB00760
UMLS:C1881787	DB00760
UMLS:C4082280	DB00760
UMLS:C4255915	DB00760
UMLS:C4255916	DB00760
UMLS:C0032825	DB00761
UMLS:C0306555	DB00761
UMLS:C0721217	DB00761
UMLS:C0721242	DB00761
UMLS:C4255914	DB00761
UMLS:C0123931	DB00762
UMLS:C4255913	DB00762
UMLS:C4317169	DB00762
UMLS:C0025644	DB00763
UMLS:C0728778	DB00763
UMLS:C0729102	DB00763
UMLS:C1564339	DB00763
UMLS:C4255911	DB00763
UMLS:C4255912	DB00763
UMLS:C0360564	DB00764
UMLS:C0886584	DB00765
UMLS:C0055860	DB00766
UMLS:C0110038	DB00766
UMLS:C0936252	DB00766
UMLS:C0053284	DB00767
UMLS:C0527189	DB00768
UMLS:C4255910	DB00768
UMLS:C0544368	DB00769
UMLS:C0002335	DB00770
UMLS:C0591238	DB00770
UMLS:C0592016	DB00770
UMLS:C0593527	DB00770
UMLS:C2366566	DB00770
UMLS:C4255908	DB00770
UMLS:C4255909	DB00770
UMLS:C0055877	DB00771
UMLS:C0110059	DB00771
UMLS:C0024547	DB00772
UMLS:C0015133	DB00773
UMLS:C0020273	DB00774
UMLS:C0700906	DB00774
UMLS:C0247025	DB00775
UMLS:C0069751	DB00776
UMLS:C1311053	DB00776
UMLS:C0033473	DB00777
UMLS:C0035891	DB00778
UMLS:C0027353	DB00779
UMLS:C0031392	DB00780
UMLS:C0001714	DB00781
UMLS:C0032535	DB00781
UMLS:C0033447	DB00782
UMLS:C0033448	DB00782
UMLS:C0014912	DB00783
UMLS:C0025152	DB00784
UMLS:C0699209	DB00784
UMLS:C4255900	DB00784
UMLS:C4255901	DB00784
UMLS:C0086079	DB00785
UMLS:C0338344	DB00786
UMLS:C0001367	DB00787
UMLS:C0027396	DB00788
UMLS:C4255899	DB00788
UMLS:C0060933	DB00789
UMLS:C0060934	DB00789
UMLS:C0721529	DB00789
UMLS:C0136123	DB00790
UMLS:C0041920	DB00791
UMLS:C0041090	DB00792
UMLS:C0722403	DB00792
UMLS:C0722404	DB00792
UMLS:C0062106	DB00793
UMLS:C0720811	DB00793
UMLS:C0033148	DB00794
UMLS:C0700016	DB00794
UMLS:C0702020	DB00794
UMLS:C0036078	DB00795
UMLS:C0699547	DB00795
UMLS:C4255898	DB00795
UMLS:C0527379	DB00796
UMLS:C0717550	DB00796
UMLS:C4083054	DB00796
UMLS:C0040373	DB00797
UMLS:C3854019	DB00798
UMLS:C0288792	DB00799
UMLS:C0595025	DB00799
UMLS:C0723607	DB00799
UMLS:C1170075	DB00799
UMLS:C0060180	DB00800
UMLS:C0062092	DB00801
UMLS:C0722503	DB00801
UMLS:C0002026	DB00802
UMLS:C0009316	DB00803
UMLS:C0012125	DB00804
UMLS:C0066561	DB00805
UMLS:C0030899	DB00806
UMLS:C0699487	DB00806
UMLS:C1256382	DB00806
UMLS:C0072510	DB00807
UMLS:C0021186	DB00808
UMLS:C0041190	DB00809
UMLS:C0701403	DB00809
UMLS:C0005578	DB00810
UMLS:C0035525	DB00811
UMLS:C0031463	DB00812
UMLS:C0015846	DB00813
UMLS:C0083381	DB00814
UMLS:C0592680	DB00814
UMLS:C4255897	DB00814
UMLS:C0037506	DB00815
UMLS:C0029193	DB00816
UMLS:C0073591	DB00817
UMLS:C4255896	DB00817
UMLS:C0033487	DB00818
UMLS:C0678120	DB00818
UMLS:C3872099	DB00818
UMLS:C0000981	DB00819
UMLS:C0591362	DB00819
UMLS:C0967376	DB00820
UMLS:C1176316	DB00820
UMLS:C2709986	DB00820
UMLS:C0054827	DB00821
UMLS:C0012772	DB00822
UMLS:C0591096	DB00822
UMLS:C0015117	DB00823
UMLS:C0059372	DB00824
UMLS:C0025368	DB00825
UMLS:C0771655	DB00825
UMLS:C0027444	DB00826
UMLS:C0008806	DB00827
UMLS:C0016610	DB00828
UMLS:C0012010	DB00829
UMLS:C0699187	DB00829
UMLS:C0031411	DB00830
UMLS:C0040979	DB00831
UMLS:C0070592	DB00832
UMLS:C0721738	DB00832
UMLS:C0007537	DB00833
UMLS:C2699131	DB00833
UMLS:C0026088	DB00834
UMLS:C0591786	DB00834
UMLS:C0939382	DB00834
UMLS:C1723490	DB00834
UMLS:C0006246	DB00835
UMLS:C0023992	DB00836
UMLS:C0072076	DB00837
UMLS:C4255895	DB00837
UMLS:C0055899	DB00838
UMLS:C0040372	DB00839
UMLS:C0723773	DB00839
UMLS:C4281713	DB00840
UMLS:C0012963	DB00841
UMLS:C0029997	DB00842
UMLS:C0527316	DB00843
UMLS:C0027348	DB00844
UMLS:C0008996	DB00845
UMLS:C0700047	DB00845
UMLS:C0016374	DB00846
UMLS:C0719506	DB00846
UMLS:C0010648	DB00847
UMLS:C0023556	DB00848
UMLS:C0025382	DB00849
UMLS:C0721615	DB00849
UMLS:C4255891	DB00849
UMLS:C0031184	DB00850
UMLS:C0699490	DB00850
UMLS:C0010927	DB00851
UMLS:C0728898	DB00851
UMLS:C0022174	DB00852
UMLS:C0033798	DB00852
UMLS:C0076080	DB00853
UMLS:C0108742	DB00853
UMLS:C0126551	DB00853
UMLS:C0133071	DB00853
UMLS:C0876179	DB00853
UMLS:C4082706	DB00853
UMLS:C4255886	DB00853
UMLS:C4255887	DB00853
UMLS:C0023586	DB00854
UMLS:C0002563	DB00855
UMLS:C0008280	DB00856
UMLS:C0076110	DB00857
UMLS:C0058753	DB00858
UMLS:C4255884	DB00858
UMLS:C4255885	DB00858
UMLS:C0030817	DB00859
UMLS:C0032950	DB00860
UMLS:C0012228	DB00861
UMLS:C0699201	DB00861
UMLS:C0971579	DB00862
UMLS:C1174890	DB00862
UMLS:C0034665	DB00863
UMLS:C0085149	DB00864
UMLS:C0771204	DB00864
UMLS:C0005096	DB00865
UMLS:C0053302	DB00865
UMLS:C0002027	DB00866
UMLS:C0002334	DB00866
UMLS:C0013256	DB00867
UMLS:C0035661	DB00867
UMLS:C0043440	DB00867
UMLS:C0053229	DB00868
UMLS:C0165590	DB00869
UMLS:C0038878	DB00870
UMLS:C0722827	DB00870
UMLS:C0039542	DB00871
UMLS:C0039543	DB00871
UMLS:C0966107	DB00872
UMLS:C0772364	DB00873
UMLS:C0018305	DB00874
UMLS:C0723110	DB00874
UMLS:C4255883	DB00874
UMLS:C0016367	DB00875
UMLS:C0287041	DB00876
UMLS:C0072980	DB00877
UMLS:C0008196	DB00878
UMLS:C0877876	DB00879
UMLS:C0909839	DB00879
UMLS:C0008273	DB00880
UMLS:C4255881	DB00880
UMLS:C4255882	DB00880
UMLS:C0072857	DB00881
UMLS:C0009008	DB00882
UMLS:C0022252	DB00883
UMLS:C0590714	DB00883
UMLS:C0590717	DB00883
UMLS:C0590720	DB00883
UMLS:C0699425	DB00883
UMLS:C4255878	DB00883
UMLS:C4255879	DB00883
UMLS:C4255880	DB00883
UMLS:C0140610	DB00884
UMLS:C0246719	DB00884
UMLS:C4255877	DB00884
UMLS:C0053881	DB00885
UMLS:C4255876	DB00885
UMLS:C0663645	DB00886
UMLS:C0006376	DB00887
UMLS:C0025033	DB00888
UMLS:C0061863	DB00889
UMLS:C0012145	DB00890
UMLS:C0038710	DB00891
UMLS:C0053114	DB00892
UMLS:C0022092	DB00893
UMLS:C0719809	DB00893
UMLS:C0039600	DB00894
UMLS:C0053327	DB00895
UMLS:C0140594	DB00896
UMLS:C0040879	DB00897
UMLS:C0733624	DB00897
UMLS:C0001962	DB00898
UMLS:C0246631	DB00899
UMLS:C0012133	DB00900
UMLS:C0053817	DB00901
UMLS:C0106575	DB00901
UMLS:C0066101	DB00902
UMLS:C0723594	DB00902
UMLS:C0014963	DB00903
UMLS:C0178626	DB00903
UMLS:C0061851	DB00904
UMLS:C0724495	DB00904
UMLS:C0937917	DB00905
UMLS:C0068897	DB00906
UMLS:C0720560	DB00906
UMLS:C0009170	DB00907
UMLS:C0368744	DB00907
UMLS:C0034414	DB00908
UMLS:C4255874	DB00908
UMLS:C4255875	DB00908
UMLS:C0078844	DB00909
UMLS:C0249582	DB00910
UMLS:C0724464	DB00910
UMLS:C0040263	DB00911
UMLS:C0101814	DB00912
UMLS:C0246689	DB00912
UMLS:C0287495	DB00912
UMLS:C0722725	DB00912
UMLS:C4255873	DB00912
UMLS:C0051908	DB00913
UMLS:C0031404	DB00914
UMLS:C0002403	DB00915
UMLS:C0042748	DB00915
UMLS:C4255872	DB00915
UMLS:C0025872	DB00916
UMLS:C0012472	DB00917
UMLS:C0592000	DB00917
UMLS:C0699579	DB00917
UMLS:C0732850	DB00917
UMLS:C0914729	DB00918
UMLS:C0001268	DB00919
UMLS:C0022642	DB00920
UMLS:C0006405	DB00921
UMLS:C0246904	DB00922
UMLS:C4255871	DB00922
UMLS:C0055008	DB00923
UMLS:C0056732	DB00924
UMLS:C0031441	DB00925
UMLS:C0701367	DB00925
UMLS:C0015137	DB00926
UMLS:C0015620	DB00927
UMLS:C0678119	DB00927
UMLS:C0004475	DB00928
UMLS:C0085174	DB00929
UMLS:C0541155	DB00930
UMLS:C0025603	DB00931
UMLS:C0604145	DB00931
UMLS:C0663733	DB00932
UMLS:C0025497	DB00933
UMLS:C2354526	DB00933
UMLS:C4255870	DB00933
UMLS:C0024778	DB00934
UMLS:C0030071	DB00935
UMLS:C0036079	DB00936
UMLS:C0012201	DB00937
UMLS:C4255869	DB00937
UMLS:C0073992	DB00938
UMLS:C0025042	DB00939
UMLS:C1289957	DB00939
UMLS:C0025624	DB00940
UMLS:C0062619	DB00941
UMLS:C0056835	DB00942
UMLS:C0012132	DB00943
UMLS:C0360174	DB00944
UMLS:C0004057	DB00945
UMLS:C0304348	DB00945
UMLS:C0699278	DB00945
UMLS:C0031444	DB00946
UMLS:C0935916	DB00947
UMLS:C1123005	DB00947
UMLS:C0025893	DB00948
UMLS:C0701901	DB00948
UMLS:C0060135	DB00949
UMLS:C0296800	DB00950
UMLS:C0379247	DB00950
UMLS:C0022209	DB00951
UMLS:C3851115	DB00951
UMLS:C0540623	DB00952
UMLS:C0297635	DB00953
UMLS:C0058445	DB00954
UMLS:C0027780	DB00955
UMLS:C0020264	DB00956
UMLS:C0724598	DB00956
UMLS:C0068992	DB00957
UMLS:C0079083	DB00958
UMLS:C0591953	DB00958
UMLS:C0025815	DB00959
UMLS:C0591766	DB00959
UMLS:C0699458	DB00959
UMLS:C0699459	DB00959
UMLS:C1513243	DB00959
UMLS:C4255865	DB00959
UMLS:C0031937	DB00960
UMLS:C0006987	DB00961
UMLS:C0025384	DB00961
UMLS:C0251504	DB00962
UMLS:C0054094	DB00963
UMLS:C0048038	DB00964
UMLS:C0015018	DB00965
UMLS:C0059720	DB00965
UMLS:C0248719	DB00966
UMLS:C0721704	DB00966
UMLS:C0740241	DB00966
UMLS:C0908935	DB00967
UMLS:C0025741	DB00968
UMLS:C3714624	DB00968
UMLS:C0291772	DB00969
UMLS:C0010934	DB00970
UMLS:C0074281	DB00971
UMLS:C0052762	DB00972
UMLS:C1142985	DB00973
UMLS:C1170736	DB00973
UMLS:C1174891	DB00973
UMLS:C1707992	DB00973
UMLS:C0013618	DB00974
UMLS:C0178627	DB00974
UMLS:C0012582	DB00975
UMLS:C0308607	DB00975
UMLS:C0700020	DB00975
UMLS:C0701036	DB00975
UMLS:C4255855	DB00975
UMLS:C0907410	DB00976
UMLS:C0015011	DB00977
UMLS:C0065162	DB00978
UMLS:C0010582	DB00979
UMLS:C1565316	DB00980
UMLS:C1621477	DB00980
UMLS:C0031849	DB00981
UMLS:C0052062	DB00981
UMLS:C1314787	DB00981
UMLS:C4255854	DB00981
UMLS:C0022265	DB00982
UMLS:C0699581	DB00982
UMLS:C1330059	DB00982
UMLS:C1331177	DB00982
UMLS:C0060657	DB00983
UMLS:C0027368	DB00984
UMLS:C0068397	DB00984
UMLS:C0012381	DB00985
UMLS:C0304301	DB00985
UMLS:C3814772	DB00986
UMLS:C4255853	DB00986
UMLS:C0010711	DB00987
UMLS:C0011498	DB00988
UMLS:C0013030	DB00988
UMLS:C0649350	DB00989
UMLS:C4083031	DB00989
UMLS:C0851344	DB00990
UMLS:C0069739	DB00991
UMLS:C0603695	DB00991
UMLS:C1452038	DB00991
UMLS:C1452039	DB00991
UMLS:C4255850	DB00991
UMLS:C4255851	DB00991
UMLS:C4255852	DB00991
UMLS:C0758115	DB00992
UMLS:C1134467	DB00992
UMLS:C2350728	DB00992
UMLS:C0004482	DB00993
UMLS:C0699279	DB00993
UMLS:C0027603	DB00994
UMLS:C0004320	DB00995
UMLS:C0060926	DB00996
UMLS:C0678176	DB00996
UMLS:C0013089	DB00997
UMLS:C0085752	DB00997
UMLS:C0546861	DB00997
UMLS:C0754647	DB00998
UMLS:C0020261	DB00999
UMLS:C0700694	DB00999
UMLS:C0721720	DB00999
UMLS:C0010523	DB01000
UMLS:C1707594	DB01000
UMLS:C4255841	DB01000
UMLS:C4255842	DB01000
UMLS:C4255843	DB01000
UMLS:C4255844	DB01000
UMLS:C4255845	DB01000
UMLS:C4255846	DB01000
UMLS:C4255847	DB01000
UMLS:C4255848	DB01000
UMLS:C0001927	DB01001
UMLS:C0873118	DB01002
UMLS:C0010347	DB01003
UMLS:C0086073	DB01003
UMLS:C0017066	DB01004
UMLS:C0020402	DB01005
UMLS:C0591617	DB01005
UMLS:C0246421	DB01006
UMLS:C0076705	DB01007
UMLS:C0724170	DB01007
UMLS:C0006463	DB01008
UMLS:C0700015	DB01008
UMLS:C0728928	DB01008
UMLS:C1511348	DB01008
UMLS:C1511349	DB01008
UMLS:C4255837	DB01008
UMLS:C4255838	DB01008
UMLS:C4255839	DB01008
UMLS:C4255840	DB01008
UMLS:C0022635	DB01009
UMLS:C0700190	DB01009
UMLS:C0013615	DB01010
UMLS:C0025876	DB01011
UMLS:C0700006	DB01011
UMLS:C1337242	DB01012
UMLS:C2981184	DB01012
UMLS:C0055895	DB01013
UMLS:C0052940	DB01014
UMLS:C0038689	DB01015
UMLS:C0740161	DB01015
UMLS:C0017628	DB01016
UMLS:C0026187	DB01017
UMLS:C0079466	DB01018
UMLS:C0733429	DB01018
UMLS:C0053526	DB01019
UMLS:C0064079	DB01020
UMLS:C0040899	DB01021
UMLS:C0740163	DB01021
UMLS:C0031862	DB01022
UMLS:C0042878	DB01022
UMLS:C0015772	DB01023
UMLS:C0026933	DB01024
UMLS:C0883242	DB01024
UMLS:C0103049	DB01025
UMLS:C0022625	DB01026
UMLS:C0699439	DB01026
UMLS:C1656721	DB01026
UMLS:C1739451	DB01026
UMLS:C1964382	DB01026
UMLS:C4255812	DB01026
UMLS:C0025688	DB01028
UMLS:C0728777	DB01028
